Category,Name,Content
Sculptors,Aljoscha,aljoscha ukrainian альоша romanized alosha 1974 lozova ussr ukraine born oleksii potupin ukrainian олексій потупін ukrainian visual artist known large scale conceptual installations sculptures interventions paintings drawings based ideas bioism biofuturism bioethics bioethical abolitionism studied 20012002 kunstakademie düsseldorf germany class prof konrad klapheck well 2006 international summer academy fine arts salzburg austria class shirin neshat selected prizes 2008 1 prize sculpture xxxv premio bancaja valencia spain 2009 art prize schlosspark 2009 cologne germany selected solo exhibitions 2024 monadology consciousness space lauffenmühle lauchringen germany solidarity victims tribeca synagogue new york city usa deviations kindness santangelo milan italy mutative transitions organic utopia tempesta gallery milan italy schwebend im äther des unwirklichen dreieinigkeitskirche eschweiler germany 2023 composing bioethical choices dreieinigkeitskirche munich germany signs hope periscope salzburg austria paradise hypothesis galerie priska pasquer paris france transitional era johanniterkirche feldkirch vorarlberg austria composing bioethical choices fondazione made cloister naples italy 2022 extraterrestrial origin life altana galerie technical university dresden germany distant posterity galerie priska pasquer cologne germany flüstern des raums forming divinity osthaus museum emil schumacher museum hagen germany invincible happiness humans sentient life beck eggeling gallery düsseldorf germany bioethische abweichung als grundprinzip der paradiesgestaltung“ johanneskirche düsseldorf germany antiwar intervention kiew 2022 masc foundation vienna austria wesen für frieden und freiheit kunstverein gelsenkirchen germany evolutionary optimism bucerius kunst forum hamburg germany reinvigorated rejuvenated bad bentheim germany personal universe functions fundamental consciousness rather cosmic mess discrete parts dommuseum hildesheim germany 2021 vivimos el mejor de los tiempos estamos comenzando construir el paraíso palacio de santoña madrid spain ¿puedo alimentar los monos de gibraltar espacio sin título de cano estudio madrid spain 2020 miraculous draught st john divine new york usa paradise engineering epiphany new bioethics mzkm laga 2020 kamplintfort germany durchbruch des seins den unbegrenzten freiraum der möglichkeiten galerie martina kaiser cologne germany 2019 bioethische funktionslust galerie von braunbehrens stuttgart germany bioethical aberrations städtische galerie sohle 1 bergkamen germany philosophy determined biological information processing principles marienkirche ortenberg germany panspermia cosmic ancestry kws galerie susanne neuerburg einbeck germany geschwindigkeitsbeschleunigung der evolution galerie maximilian hutz lustenau austria alterocentric eudaimonia kunststation st peter cologne germany urpflanze goethemuseum düsseldorf germany modelle der nie dagewesenen arten kunstverein paderborn germany 2018 peak experience beck eggeling gallery vienna austria panspermia anna nova gallery st petersburg russia long mind keeps silent motionless world hopes everything reflected arranged unity nostalgia first move world cracks tumbles infinite number shimmering fragments offered understanding а camus futuro gallery anna nova gallery nizhny novgorod russia 2017 biology happiness kunstraum dornbirn austria hedonotropic force galerie susanne neuerburg germany know thyself donopoulos international fine arts mykonos greece gates sun land dreamsschloss benrath düsseldorf germany gates sun land dreams beck eggeling gallery düsseldorf germany notion cosmic teleology sala santa rita rome italy early earth purple ural vision gallery budapest hungary 2016 iconoclasm bioism julia ritterskamp düsseldorf germany auratic objects donopoulos international fine arts thessaloniki greece homo faber homo creator gallery martina kaiser cologne germany lotophagie gallery anna nova st petersburg russia archaeen gallery martina kaiser cologne germany bioethics gallery minsk belarus 2015 paradise engineering flora cologne germany hadaikum gallery martina kaiser cologne germany animism bioism national museum natural history sofia bulgaria funiculus umbilicalis st petri dortmund germany synthetic elysium daab salon cologne germany 2014 bioism erarata museum st petersburg russia lotuseffekt goethe institut sofia bulgaria 2013 love stars may adore us galerie claudia junig cologne germany der ca 20 lichtjahre große nebel enthält staubsäulen die bis zu 95 lichtjahre lang sind und deren spitze sich neue sterne befinden raum ev düsseldorf germany daidaleia – presence fabulous edifices donopoulos international fine arts thessaloniki greece 2012 sensorial panopticum beck eggeling gallery düsseldorf germany abiogenesis kunstraum d52 düsseldorf germany 2011 objekt als wesen kunstverein apex göttingen germany bioism involved kunstgarten graz austria 2010 children daedalus donopoulos international fine arts thessaloniki greece living architectures beck eggeling gallery cooperation henn gallery munich germany bioism aims spread new endless forms life throughout universe artunited vienna austria 2009 biofuturism krefelder kunstverein krefeld germany bioism museo di palazzo poggi bologna italy 2008 objects – drawings – paintings beck eggeling gallery düsseldorf germany notes external links website artist aljoscha artfactsnet aljoscha artsy aljoscha aljoscha germinating new art aljoscha biography galeriemartinakaiserdeen aljoscha salvemagazinede aljoscha annanovagalleryruen aljoscha creativemindclasscom aljoscha interview
Sculptors,Christophe-Gabriel Allegrain,christophegabriel allegrain 11 october 1710 paris – 17 april 1795 paris french sculptor tempered neoclassical style rococo charm softness influence much famous brotherinlaw jeanbaptiste pigalle biography allegrain born wellestablished family landscape painters paris single famous work marble bather la baigneuse commissioned royal residences bâtiments du roi 1755 modelled sketch shown salon 1757 finished marble finally exhibited salon 1767 received sensational reception 1772 louis xv presented mme du barry château de louveciennes recently completed famed pavilion introduced new neoclassicism usually associated louis seize style court circles kings death pleased enough commission allegrain pendant bather 1776 delivered 1778 illustration presented landscape garden vénus diane provided allegory past sensual love present chaste condition conserved louvre museum smallscale patinated bronze reproductions pieces remained popular often reproduced nineteenth century 1860 goncourt brothers referred refined legs diana allegrain readers conjured familiar image portrait joseph duplessis 1774 earned painter place académie royale de peinture et de sculpture among pupils son françoisdominiqueaimé milhomme died paris notes references geneviève brescbautier isabelle leroyjay lemaistre sous la direction de jeanrené gaborit musée du louvre département des sculptures du moyen âge de la renaissance et des temps modernes sculpture française ii renaissance et temps modernes vol 1 paris 1998 external links media related christophegabriel allegrain wikimedia commons christophegabriel allegrain american public collections french sculpture census website
Sculptors,Tina Allen,tina allen december 9 1949 – september 9 2008 american sculptor known monuments prominent african americans including frederick douglass sojourner truth george washington carver early life education allen born tina powell hempstead new york 1949 father gordon specs powell jazz drummer played ed sullivan show band grenadaborn rosecleer powell mother writer nurse one allens uncles sculptor allen began painting 5 years old time 10 setting easel paint seascape grenada west indies lived early teens allens parents divorced young lived mother four years living mother new york city met sculptor name william zorach later became mentor allen artistic child began sculpting age 13 assigned make ashtray instead created bust aristotle mentored lithuanianamerican sculptor william zorach declared prodigy earned bachelor fine arts degree university south alabama 1978 also studied school visual arts manhattan received masters pratt institute people described art history bronze always focused important black historical figures wanted portray sculpture allen often focused harlem renaissance also periods work focus specifically black men turned interest black women college volunteered americorps vista several years hosted local television show arts mobile alabama career allens first major work ninefoot bronze statue philip randolph leader brotherhood sleeping car porters commissioned 1986 piece displayed bostons back bay commuter train station featured boston womens heritage trail next two decades allen continued creating realistic sculptures black activists display public spaces work also collected museums corporations private collectors explaining motivation said interview work us work serve emphasize contributions aspirations african diaspora also works create visual landscape nurturing life affirming people color celebrating beauty african americans one best known works 13foot bronze likeness alex haley installed haley heritage square park knoxville tennessee 1998 statue george washington carver focal point george washington carver garden missouri botanical gardens st louis 12foot bronze monument sojourner truth displayed memorial park battle creek michigan bust frederick douglass display birmingham civil rights institute featured scene movie akeelah bee part permanent collection schomburg center black culture africanamerican museum long island new york allen also crafted bronze medallion women essence awards annually honor black women outstanding accomplishment achievement subjects include ralph bunche sammy davis jr charles r drew marcus garvey martin luther king jr betty shabazz tupac shakur nat king cole james baldwin dorothy dandridge personal life allen married twice three children koryan josephine tara died heart attack due complications pneumonia los angeles september 9 2008 references reading dickerson joy e 2007 songs bronze sculptures tina allen columbus ohio zanerbloser isbn 9780736718615 external links statue philip randolph back bay station boston statue george washington carver missouri botanical garden st louis sojourner truth memorial monument park battle creek michigan
Sculptors,Nels N. Alling,nels n alling october 15 1861 – march 9 1955 danishamerican sculptor specialized terra cotta architectural work city perth amboy middlesex county new jersey united states known lifesize terra cotta statue george washington located citys market square career alling studied art denmark recognized work danish king christian ix immigrated united states 1887 started work perth amboy terra cotta company come new jersey later recalled heard topflight workers terra cotta could earn much 55 cents hour fantastic sum money estimation days time perth amboy several terra cotta manufacturing companies attracted skilled workers several countries including denmark sweden 1895 alling received commission lifesize terra cotta statue george washington modeled studio statue gift scandinavians perth amboy dedicated washingtons birthday february 22 1896 market square front perth amboy city hall allings daughter unveiled statue ceremony featured speeches mayor scandinavians city alling created terra cotta statuary several new york city buildings including demolished new york hippodrome also sculpted several statues thought made many gravemarkers perth amboy later operated funerary monuments headstones business personal life alling born october 15 1861 city randers denmark married wilhelmina charlotte weedfald july 1887 soon emigrated new jersey died march 9 1955 home fords section woodbridge township buried alpine cemetery perth amboy see also architectural sculpture list sculptors references external links media related nels n alling wikimedia commons
Sculptors,Edward Allington,edward thomas allington 24 june 1951 – 21 september 2017 british artist sculptor best known part 1980s new british sculpture movement born troutbeck bridge westmorland ralph allington wife evelyn allington studied lancaster college art 1968 1971 central school art design london 1971 1974 royal college art 1983 1984 fellow exeter college art design 1975–77 john moores liverpool exhibition prize 1989 gregory fellow sculpture university leeds 1991–93 research fellow sculpture manchester metropolitan university 1993 received fine art award work british school rome 1997 work included group exhibition objects sculpture institute contemporary arts 1981 sculpture show hayward gallery 1983 exhibited widely america japan europe allingtons work influenced interest classical world greece rome often included references architectural details ancient artefacts illusionistic drawings often created found ledgers used oblique projection exhibited museums art galleries throughout world represented major national international collections allington lived worked london professor head graduate sculpture slade school fine art university college london major collections tate gallery victoria albert museum irish museum modern art nagoya prefectural museum japan leeds art gallery leeds public works fallender tempel falling temple ca 1990 saarbrücken römerbrücke power plant fallen pediment piano 1994 cass sculpture foundation goodwood west sussex tilted vase 1998 ramsbottom greater manchester three doors one entrance 1999 milton keynes theatre foyer milton keynes cochlea 2000 jesus college cambridge algorithm 2005 university college hospital london publications edward allington 1983 edward allington drawing towards sculpture lisson gallery edward allington 1984 pursuit savage luxury midland group edward allington 1985 edward allington bronzes drawings lisson gallery london isbn 9780947830038 edward allington 1999 method sorting cows essays 1993–97 manchester metropolitan university faculty art isbn 9781900756037 edward allington 2003 edward allington site projects bury art gallery museum isbn 9780953891528 edward allington 2005 views artists public space black dog publishing ltd isbn 9781904772200 references external links edward allington artcyclopedia official website archived 28 january 2020 wayback machine tate profile megan piper gallery frieze writings frieze obituary henry moore institute tribute archived 11 august 2022 wayback machine guardian obituary times obituary
Sculptors,Nir Alon,nir alon israeli sculptor installation artist based hamburg alon studied 1988 1992 bezalel academy art design jerusalem 1996 received prize young artists israeli ministry education culture 1998 participated exchange exhibition hamburg 2001 received working scholarship guest artist harburg since works lives hamburg solo exhibitions jerusalem tel aviv schwerin bonn mannheim frankfurt hamburg preferably develops sculptures castoff everyday life articles furniture suitcases lamps light bulbs cables whereby installations arranged directly place exhibition reference thus obtains urgent effect economical means works public private collections germany israel italy united states selected exhibitionsinstallations cultural trackstrivial traps bezalel academy jerusalem 1993 delicate foundations kidmatedengallery tel aviv 1994 correct posture grossgallery tel aviv 1996 game suppositions refutations nahshon gallery nahshon 1996 sample pervert imitation chelouche gallery tel aviv 1997 installation schleswigholsteinhaus schwerin 2001 operant conditioning show kunstverein harburger bahnhof hamburg 2002 state present installation hamburg 2003 tell love installation kunsttreppe hamburg 2004 ostentatiously stagger guest atelierhaus bonn 2004 ein tag ein raum ein bild special show sebastian fath contemporary mannheim 2004 tell love part ii installation westwerk hamburg 2004 download catalogue 15 mb installation kit wanderer artist guest hamburg 2004 funny game melancholy kampnagel hamburg 2005 case leftovers sebastian fath contemporary mannheim 2005 way another – kunstverein buchholz etwas grosses wird geschehen appel gallery frankfurt 2006 zeichnungen nach installation magnus p gerdsen gallery hamburg 2006 problem mister marking space hamburg jerusalem galerie chezlinda hamburg 2007 active constellation works collections reinking lafrenz – house art brno czech republic 2007 bibliography rik reinking eva martens petra nietzky hajo schiff robin hemmer thomas schönberger anne vieth sculpturecitynord das temporäre skulpturenprojekt 2006 modo freiburg 2007 isbn 9783937014531 nir alon anke feuchtenberger stefano ricci ichijeio mami verlag hamburg 2008 michele robecchi ground stand nir alon gazmend ejupi stp books london 2019 isbn 9781527226043 external links official website httpwwwniraloncom references
Sculptors,Ahmed Al Safi,ahmed al safi arabic احمد الصافي born 1971 iraqi sculptor painter life career al safi born al diwaniyah iraq studied sculpture fine arts academy baghdad ismail fatah al turk prize young sculptors 2000 al safis art reflects concerns generation iraqi artists 1990s living time international embargo homeland dictatorship throughout period embargo al safi made sculptures paintings baghdad studio work collected foreign diplomats visitors west well collectors middle east known attenuated figures cast bronze al safis representations men strive fly leap balance precarious perches perhaps reflecting complex moral balancing act required many iraqis saddam husseins murderous reign work also uses themes ancient mesopotamian culture including agrarian fishing motifs al safi lived france since 2005 see also iraqi art islamic art list iraqi artists notes external links alsafiart saatchi gallery baghdad journal artnetcom mumford steve baghdad journal artnet july 12 2004 accessed may 19 2008
Sculptors,Toomas Altnurme,toomas altnurme born 21 january 1973 estonian sculptor painter known largescale abstract sculptures often incorporate elements nature environment work characterized sense movement fluidity well strong connection natural world altnurmes work often incorporates natural materials stone wood also created sculptures incorporate elements light sound create immersive interactive experience viewers sculptures found various locations across estonia parks squares front buildings addition sculptures altnurme also created number smaller works drawings prints sculptures various sizes also held numerous solo group exhibitions estonia countries biography 1991–1996 graduated tallinn university studied painting rajamangala university technology sculpture 1999–2001 university seoul finish masters fine arts hongik university graduate school appeared exhibitions europe asia south america usa member estonian sculptors union painter union worked every area painting installations sculpture mixed media digital art participate 50 sculpture symposiums around world sculptures public spaces parks usa sumter south carolina brazil brusque chille carretas park russia penza taiwan shimen denmark hojer england exmoor park france hautecour italy temu germany bavaria finland pello latvia bikeser lithuania panevezys member estonian artist association aiesm brooklyn art project created ning network peace love war member estonian artists association estonian painters association estonian sculptors union seoul alink artist group south korea international association monumental sculpture events artists nature international network freelance artist sculptor photographer designer art languages estonian finnish english korean russian spanish education 1999–2001 korean government scholarship hongik university graduate school faculty fine arts painting hongik university scholarship south korea seoul – graduated mfa 082001 1998–1999 korean government scholarship seoul national university faculty fine arts seoul south korea research sculpture mixed media installation 1997 korean government scholarship kyonghee university faculty languages korean language 1991–1997 tallinn pedagogical university faculty fine arts tallinn estonia – graduated bfa 061997 1994–1995 unesco scholarship rajamangala university faculty fine arts bangkok thailand – painting faculty fine arts – cultural exchange international relations 1996 cultural exchange program people usa – organized drama workshops performances since 2014 teaching fine art design united arab emirates university al uae references external links artists website artists website toomas altnurme toomas altnurmes free artist portfolio
Sculptors,Giovanni Antonio Amadeo,giovanni antonio amadeo c 1447 – 27 28 august 1522 italian renaissance sculptor early renaissance architect engineer dominated late fifteenthcentury lombard architecture sculpture biography amadeo born pavia starting 1460 trained master francesco solari 1466 engaged sculptor brother protasio duke galeazzo maria sforza work famous certosa near pavia engaged certosa executed beautiful door leading church cloister still known door amadeo 1473–1476 amadeo realized half basreliefs right side façade 1470 commissioned bartolomeo colleoni complete funerary chapel cappella colleoni bergamo begun guiniforte francesco solari amadeo added polychrome decoration many sculptures ancient style including medallions small columns busts reliefs histories old testament histories hercules amadeo also designed funerary monument medea colleoni intended church santa maria della basella urgnano condottieros tomb realized collaboration artists amadeo providing reliefs lower sarcophagus smaller upper sarcophagus well seven statues virtues returned pavia october 1478 1480 finished arch persian martyrs olivetani monastery cremona four marble reliefs remain today dated 1484 also attributed two statues justice temperance cremona reliefs national antiquity museum parma death guiniforte solari 1481 amadeo temporarily appointed succeed head architect certosa commissioned make fresh design façade assistance benedetto briosco antonio della porta stefano di sesto till 1490 confirmed office made design accepted subsequently carried successors amadeo ran sizeable workshop undertook number projects members sforza family 1485 collaborated brotherinlaw pietro antonio solari ospedale maggiore milan project made director ten years later amadeo active decoration milan cathedral carried work central vault lantern collaborated donato bramante facade santa maria presso san satiro milan 1488 amadeo commissioned cardinal ascanio sforza become director works new pavia cathedral bramante minor role 1489 helped design build arca di san lanfranco church name pavia period worked also ducal engineer ludovico il moro designing fortifications chiavenna piattamale well repairing roads bridges valtellina 16th century hydraulic works ludovico also realized loggia ducal palace vigevano well statues milanese cathedral 1495 amadeo directed works church santa maria presso san celso milan 1497 directed works milan cathedral finishing tambour 1500 16th century amadeo designed church santa maria di canepanova also pavia 1501 sculpted reliefs stories carthusians life st bruno certosa pavia 1982 proven sanctuary santa maria alla fontana milan attributed many years leonardo da vinci fact designed amadeo 1508 also presented model spire milan cathedral executed notable façade cathedral lugano considered masterpiece renaissance architecture also attributed amadeo died milan 28 august 1522 references article incorporates text publication public domain herbermann charles ed 1913 giovanni antonio amadeo catholic encyclopedia new york robert appleton company sources ticozzi stefano 1830 dizionario degli architetti scultori pittori intagliatori rame ed pietra coniatori di medaglie musaicisti niellatori intarsiatori d’ogni etá e d’ogni nazione vol 1 gaetano schiepatti p 46 retrieved jan 24 2007 – via google books early renaissance artists encyclopedia art history external links metropolitan museum artorg leonardo da vinci anatomical drawings royal library windsor castle online pdf — exhibition catalog material giovanni antonio amadeo see index corkcom renaissance sculptors
Sculptors,Simeonie Amagoalik,simeonie amagoalik may 1 1933 – march 2 2011 inuit carver resolute nunavut canada career amagoalik born may 1 1933 inukjuak northern quebec started carving age 14 soapstone tusks learning american working hudsons bay company 1953 amagoalik family along 10 inuit families sent resolute met wife eetoolook 1963 treated tuberculosis amagoalik involved early negotiations nunavut land claims agreement along looty pijamini grise fiord nunavut amagoalik commissioned canadian government build monument high arctic relocation took place 1955 amagoaliks monument located resolute references external links artists nunavut tunngavik inc retrieved 7 july 2011
Sculptors,Edmond Amateis,edmond romulus amateis 27 february 1897 rome italy – 1 may 1981 clermont florida american sculptor educator known gardenfigure sculptures large architectural sculptures public buildings portrait busts life career amateis son louis amateis 1855−1913 noted sculptor immigrated italy 1883 became founder school architecture george washington university washington dc edmond amateis received early education washington took study art beauxarts institute design new york city 1915 interrupted world war service united states army europe spent four months paris académie julian françois boucher paul landowski teachers returned united states resumed studies beauxarts institute combined work studios henry shrady john clements gregory 1921 amateis fellowship american academy rome next three years 1942 1944 fifteenth president national sculpture society later years amateis lived florida developed interest breeding flowers variety rhododendron named selected works return united states commissioned number important works architectural sculpture two aquatic war horses baltimore war memorial pediment twelve metopes buffalo erie county historical society building buffalo history museum relief gannett building rochester new york great frieze north wall kansas city liberty memorial finished 1935 acacia griffins acacia life insurance company building relief spandrels department labor interstate commerce building washington dc bronze busts 15 polio experts plus president franklin roosevelt basil oconnor polio hall fame warm springs georgia commissioned 1956 dedicated 1958 relief kerckhoff mausoleum los angeles memorial william davidson pittsburgh amateis also designed many fountain garden figures also modeled numerous portrait busts small bronzes awards 1929 summer avery prize given architectural league 1933 circe mcclees prize pennsylvania academy time associate sculpture columbia university also member national sculpture society architectural league elected associate member national academy design 1936 made full member 1942 gallery references notes reading soria regina 1993 american artists italian heritage 1776−1945 biographical dictionary associated university presses isbn 0838634257 external links edmond r amateis papers 19261977 smithsonian archives american art short biography brookgreen gardens brochure sculpture edmond amateis copyright 1937
Sculptors,Louis Amateis,louis amateis american sculptor born turin italy december 13 1855 studied architecture istituto italiano di tecnologia sculpture royal academy fine art also studied milan paris moving new york city 1884 working architectural sculptor mckim mead white married wife dora ballin 1889 getting married couple four sons moved washington dc founded school architecture fine arts became george washington university served chairman 1892 1902 died march 18 1913 apoplexy son edmond went prominent sculptor well amateis member national sculpture society works amateis designed work united states capitol busts chester arthur general winfield scott hancock general john logan andrew carnegie among others amateis doors capitol building heurich mausoleum ca 1895 texas heroes monument galveston texas spirit confederacy houston texas call arms corsicana texas ca 190708 references
Sculptors,Woody van Amen,wilhelmus josephus woody van amen eindhoven august 26 1936 dutch sculptor painter collage artist education van amen studied rotterdam academy teachers included louis van roode 1970 taught academy 1959 made longest paintings world abstract paintings made organ books pop art 1961 spent two years united states introduced work american artists andy warhol robert rauschenberg pioneers pop art movement artists used everyday consumer objects work van amen drew inspiration approach made number paintings incorporated familiar brands netherlands back netherlands developed style one point moved using techniques devoted assemblage art made works variety objects taken everyday life created art intended shock establishment example work electric chair 1964 assemblage piece made waste wood everything necessary execution death sentence time looks clumsy cozy flower pot full geraniums public reaction work negative work regarded art mockery work rejected exhibition schiedam pop art period 19661967 saw change themes prevalent woody van amens work new work involved study visual aspects movement light light reflection artist also started experiment new materials perspex neon 1968 woody van amen started experiment ice took freezer apart reassembled inside beautiful coat white frost formed modified shape cooling element woody van amen also made series vibroobjects intended ironic take consumer society modified weight loss devices time completely deprived function became components large torture instruments made cold chrome steel springs attached devices vibrated whole resembled fat western bodies trembling shivering later evolution work 1970s started make frequent trips switzerland southeast asia basis oriental influence work art moved away pop art became difficult classify started using recurring forms works matterhorn form refers taxat based oriental symbol 1993 recipient chabot prize awarded prins bernhard cultuurfonds prince bernhard culture fund museum valkhof organised 2003 retrospective work catalogue raisonné work published recovering serious illness visited singapore 2003 came upon flashcards chinese characters chinese characters particularly characters shuangxi double happiness 喜喜 usually associated chinese weddings since played important role work 2007 van amen made film sources inspiration records travels vietnam burma indonesia man religion beauty nature play important role film rotterdam based art centre tent organised large duo exhibition new romantic spirit van amen dutch artist hidde van schie see also list dutch painters references
Sculptors,Sarah Fisher Ames,sarah fisher ames 1817–1901 american sculptor best known bust abraham lincoln produced 1866 biography sarah fisher clampitt born 1817 lewes delaware studied art boston rome married joseph alexander ames portrait painter 1845 boston may attended conversations hosted womens activist margaret fuller 19 couple spent time rome sarah ames studied italian sculpture little else known early life 184 produced sculptures notable americans including c brooks 1858 john andrew 1867 ulysses grant 1968 anson burlingame ross winans least five busts abraham lincoln american civil war ames worked volunteer nurse rising direct hospital situated us capitol good friend lincoln either position hospital antislavery movement rufus wilson author lincoln portraiture claimed ames knew lincoln intimate friendly way work hospital ames one first sculptors lincoln 1865 created plaster bust lincoln received patent sold plaster replications 183–184 1866 1868 ames commissioned create marble bust lincoln us congress 184 1868 pennsylvania academy fine arts exhibited bust 184 work compared lincoln bust produced around time vinnie ream 1866 bust lincoln held us capitol building busts lincoln also located massachusetts state house williams college museum art lynn historical society woodmere art museum ames exhibited work womans building 1893 worlds columbian exposition chicago illinois died washington dc 1901 references external links media related sarah fisher ames wikimedia commons
Sculptors,Aisa Amittu,aisa amittu born september 6 1951 inuit sculptor printmaker born puvirnituq nunavik first exhibited publicly 1989 inuit galerie mannheim germany work included collections musée national des beauxarts du québec national gallery canada references
Sculptors,Grimanesa Amorós,grimanesa amorós born 1962 lima peru peruvianamerican artist known largescale light sculpture installations draws inspiration peruvian cultural legacies communities surrounding sculptures exhibited mexico tel aviv beijing new yorks times square early life career grimanesa amorós born lima peru became fascinated drawing maps young age teens studied psychology art attended miguel gayo art atelier lima peru amorós eighteen exhibited soldout show featuring paintings amorós moved new york city work artist 1980s awarded scholarship study painting printmaking art students league new york started painter later began create threedimensional artworks grimanesa amoros art plays deftly notion painting sculpture might come process shedding opposed accumulation physical aspects form condition subjects presented function final state like one several possible chosen moments within process comingintobeing captured selected light installations sculptures huanchaco series golden array 2021 golden array commissioned jio world drive cultural center bandra kurla complex mumbai india light sculpture amorós’ largest work three blocks long three stories high sculpture inspired number telephone lines found indian streets argentum 2019 argentum commissioned bronx museum new location 80 white street work created stainless steel inspired materials historic usage building expansion manhattan cetha 2019 created part artists’ residence civita institute civita di bagnoregio cetha red light sculpture inspired ancient etruscan connection sun hedera 2018 part 40th anniversary bric commissioned hedera large light installation prospect park new york amorós said wanted sculpture bring viewers closer utopia people could “celebrate nature diversity creativity shared humanity ocupante 2016 2016 exhibited work title ocupante ludwig museum koblenz ludwig museum koblenz exhibited three works amorós’ pieces two largescale installations video spanish title ocupante meaning occupiers owners pink lotus 2015 created breast cancer awareness month led lights sculpture installed beauxarts façade peninsula new york hotel artwork highlights two roman goddesses facade golden waters 2015 golden waters inspired waterways constructed hohokam tribe 13th century sculpture attached soleri bridge designed artist architect philosopher paolo soleri runs parallel canal channel eighty feet 24 west bridge led sculpture metaphor “shifting balance city nature” breathless maiden lane 2014 breathless maiden laneas installation atrium 125 maiden lane glass marble granite space new yorks financial district amorós used led lights diffusive material bubble sculptures led tubing allusion reeds grow northern peru bubbles meant suggest artificial islands lake titicaca light installation part vip armory show art fair event mirror connection 2013 mirror connection light sculpture installation opened june 2 2013 ran june 22nd 2013 included exposed circuitry unpredictable light patterns fortuna 2013 fortuna temporary sitespecific light installation located tabacalera madrid spain commissioned ministry education culture spain fortuna named tobacco brand manufactured former factory la fragua uros series lighting sculptures amorós returns theme uros islands series floating islands lake titicaca bordering peru bolivia islands made dried totora reeds preincan uros people amorós first visited islands struck sense weightlessness spiritual connectivity experienced walking reeds also used structural material build everything houses boats uros culture amorós incorporated shapes patterns reeds lighting sculptures works series include uros house times square part times square alliance public arts program collaboration armory show art fair piece later exhibited paul lulu hilliard university art museum university louisiana lafayette lafayette louisiana uros house uses traditional shape design uros islands houses mirror beauty sea foam uros island 54th venice biennale 2011 54th international art exhibition venice italy part collateral event future pass uros island installation grimanesa amorós featured 54th venice biennales international art exhibition exhibition traveled wereldmuseum rotterdam national taiwan museum fine arts taiwan today art museum china uros tribeca issey miyake 2011 bubbles created tension stores exoskeletal designed frank gehry golden uros part 2011 apart festival chapelle de la persévérance tarascon france racimo 2010 amorós’ first largescale lighting sculpture commissioned icart royal caribbean international create lighting sculpture allure seas largest cruise ship world racimo inspired vineyards artist grew near collaborations amorós collaborated biennale des antiquaires grand palais paris france create lighting sculpture piece timeless motion life light 2014 amorós collaborated akiko elizabeth maie newest label nepenthes america inc presenting onkochishin 2014 ivri lider young professionals amorós collaborated soundtrack video miranda video premiered sculpture light islands 2013 amorós worked afroperuvian singer perus minister culture susana baca video heaven earth baca produced original score video titled nacimiento de voces birth voices also produced interview documentary titled la conexion perfecta de susana baca used bacas concerts amorós latest collaboration baca bacas latest album 2011 afrodiaspora amorós designed used images artwork photos susana cd packaging rootless algas video worked hilmar orn hilmarsson produced original score video exhibited installation large multicolored algae made casting translucent abaca sheets reflexion obscura worked josé luis pardo multiplegrammy nominated latin grammy winning los amigos invisibles score la incubadora worked multiple grammynominated meshell ndegeocello 2011 special collaboration fashion designer manuel fernandez fashion art show creating dress called precious nipples awards grants amorós received bronx museum arts aim alumni artist award ny national endowment arts visual artist fellowship washington dc among others ted global speaker 2014 references external links official website nina menocal gallery archived 20120331 wayback machine arte al limite
Sculptors,Eric Adjetey Anang,eric adjetey anang ghanaian sculptor fantasy coffin carpenter born teshie ghana runs kane kwei carpentry workshop currently maintains dual residency splits time ghana madison wisconsin pursuing unique projects early life education 2001 introduced ghana design coffins gidan makama museum kano nigeria auspices alliance française kano completed secondary school accra academy career kane kwei carpentry workshop adjetey anang explained interview fantasy coffin idea began grandfather building palanquin chief chief died could ride family decided instead buried 2005 took management studio established seth kane kwei motivated ambition rise name grandfather see world within short time adjetey anang became one ghanas leading contemporary artists internationally known coffin maker january 2010 adjetey anang took part photographic project please move french photographer guy hersant end year invited black world festival dakar representative designers ghana art united states 2009 adjetey anang organized oregon college art crafts senior lecturer michael de forest come ghana twomonth artist residency 2019 furniture society conference held milwaukee institute art design adjetey anang michael de forest conference speakers gave presentation titled research adventure scratching itch curiosity smacks face adjetey anang also gave coffinmaking demonstrations showing process using hand tools make hollow curved wooden sculptures adjetey anang participated dozen artist residencies workshops worldwide 2014 resident fellow windgate ite international residency center art wood philadelphia pa 20192020 thurber park artistinresident put together madison arts commission bubbler madison public library madison wisconsin held solo exhibition university arkansas little rock windgate center art design 2020 titled celebrating death fantasy coffins ghana eric adjetey anang exhibition showcased adjetey anangs fantasy coffins ranging giant hot pepper wingtipped shoe academics eric adjetey anang also involved anthropological research related ga people roberta bonetti affiliate professor history anthropology university bologna fellow italian academy advanced studies columbia university awards honors age 24 eric adjetey anang acknowledged model african urban youths french newspaper le monde diplomatique recognition 2009 adjetey anang featured television commercial energy drink aquarius wanted tell stories real incredible people commercial told story adjetey anang coffin making business included 300 local cast members fishing village called teshie accra ghana wptwisconsin life aired segment 2018 called coffin life adjetey anang work emmy outstanding achievement magazine programming segment chicagomidwest chapter national academy television arts sciences references external links coffin life wisconsin life
