Category,Name,Content
Computer_Scientists,John Vincent Atanasoff,"John Vincent Atanasoff, , (October 4, 1903 – June 15, 1995) was an American physicist and inventor credited with inventing the first electronic digital computer. Atanasoff invented the first electronic digital computer in the 1930s at Iowa State College (now known as Iowa State University). Challenges to his claim were resolved in 1973 when the Honeywell v. Sperry Rand lawsuit ruled that Atanasoff was the inventor of the computer. His special-purpose machine has come to be called the Atanasoff–Berry Computer.

"
Computer_Scientists,Lennart Augustsson,"Lennart Augustsson is a Swedish computer scientist. He was formerly a lecturer at the Computing Science Department at Chalmers University of Technology. His research field is functional programming and implementations of functional programming languages.
Augustsson has worked for Carlstedt Research and Technology, Sandburst, Credit Suisse, Standard Chartered Bank, Facebook, X Development, Google and is currently employed by Epic Games."
Computer_Scientists,Charles Babbage,"Charles Babbage  (; 26 December 1791 – 18 October 1871) was an English polymath. A mathematician, philosopher, inventor and mechanical engineer, Babbage originated the concept of a digital programmable computer.
Babbage is considered by some to be ""father of the computer"". He is credited with inventing the first mechanical computer, the Difference Engine, that eventually led to more complex electronic designs, though all the essential ideas of modern computers are to be found in his Analytical Engine, programmed using a principle openly borrowed from the Jacquard loom. Babbage had a broad range of interests in addition to his work on computers covered in his 1832 book Economy of Manufactures and Machinery. He was an important figure in the social scene in London, and is credited with importing the ""scientific soirée"" from France with his well-attended Saturday evening soirées. His varied work in other fields has led him to be described as ""pre-eminent"" among the many polymaths of his century.
Babbage, who died before the complete successful engineering of many of his designs, including his Difference Engine and Analytical Engine, remained a prominent figure in the ideating of computing. Parts of his incomplete mechanisms are on display in the Science Museum in London. In 1991, a functioning difference engine was constructed from the original plans. Built to tolerances achievable in the 19th century, the success of the finished engine indicated that Babbage's machine would have worked."
Computer_Scientists,Charles Bachman,"Charles William Bachman III (December 11, 1924 – July 13, 2017) was an American computer scientist, who spent his entire career as an industrial researcher, developer, and manager rather than in academia. He was particularly known for his work in the early development of database management systems.
His techniques of layered architecture include his namesake Bachman diagrams.

"
Computer_Scientists,Roland Carl Backhouse,"Roland Carl Backhouse (born 18 August 1948) is a British computer scientist and mathematician. As of 2020, he is Emeritus Professor of Computing Science at the University of Nottingham.

"
Computer_Scientists,John Backus,"John Warner Backus  (December 3, 1924 – March 17, 2007) was an American computer scientist. He led the team that invented and implemented FORTRAN, the first widely used  high-level programming language, and was the inventor of the Backus–Naur form (BNF), a widely used notation to define syntaxes of formal languages. He later did research into the function-level programming paradigm, presenting his findings in his influential 1977 Turing Award lecture ""Can Programming Be Liberated from the von Neumann Style?""
The IEEE awarded Backus the W. W. McDowell Award in 1967 for the development of FORTRAN. He received the National Medal of Science in 1975 and the 1977 Turing Award ""for profound, influential, and lasting contributions to the design of practical high-level programming systems, notably through his work on FORTRAN, and for publication of formal procedures for the specification of programming languages"".
John Backus retired in 1991. He died at his home in Ashland, Oregon on March 17, 2007."
Computer_Scientists,David F. Bacon,"David Bacon is an American computer programmer.

"
Computer_Scientists,David Bader,"David Bader may refer to:

David Bader (computer scientist) (born 1969), American professor of computing
David Bader (writer), zen and haiku writer
David Bader (footballer) (born 1969), Swiss footballer"
Computer_Scientists,Victor Bahl,"Victor Bahl (born 1964 (age 59–60)) is an Indian Technical Fellow and CTO of Azure for Operators at Microsoft. He started networking research at Microsoft. He is known for his research contributions to white space radio data networks, radio signal-strength based indoor positioning systems, multi-radio wireless systems, wireless network virtualization, edge computing, and for bringing wireless links into the datacenter. He is also known for his leadership of the mobile computing community as the co-founder of the ACM Special Interest Group on Mobility of Systems, Users, Data, and Computing (SIGMOBILE). He is the founder of international conference on Mobile Systems, Applications, and Services Conference (MobiSys), and the founder of ACM Mobile Computing and Communications Review, a quarterly scientific journal that publishes peer-reviewed technical papers, opinion columns, and news stories related to wireless communications and mobility. Bahl has received important awards; delivered dozens of keynotes and plenary talks at conferences and workshops; delivered over six dozen distinguished seminars at universities; written over hundred papers with more than 65,000 citations and awarded over 100 US and international patents.  He is a Fellow of the Association for Computing Machinery, IEEE, and American Association for the Advancement of Science.

"
Computer_Scientists,Anthony James Barr,"Anthony James Barr (born September 24, 1940), aka Tony Barr or Jim Barr, is an American  programming language designer, software engineer and inventor.  Among his notable contributions are the Statistical Analysis System (SAS), automated lumber yield optimization, and the Automated Classification of Medical Entities (ACME).

"
Computer_Scientists,Jean Bartik,"Jean Bartik (née Betty Jean Jennings; December 27, 1924 – March 23, 2011) was one of the original six programmers of the ENIAC computer.
Bartik studied mathematics in school then began work at the University of Pennsylvania, first manually calculating ballistics trajectories and then using ENIAC to do so. The other five ENIAC programmers were Betty Holberton, Ruth Teitelbaum, Kathleen Antonelli, Marlyn Meltzer, and Frances Spence. Bartik and her colleagues developed and codified many of the fundamentals of programming while working on the ENIAC, since it was the first computer of its kind.
After her work on ENIAC, Bartik went on to work on BINAC and UNIVAC, and spent time at a variety of technical companies as a writer, manager, engineer and programmer. She spent her later years as a real estate agent and died in 2011 from congestive heart failure complications.
Content-management framework Drupal's default theme, Bartik, is named in her honor."
Computer_Scientists,Andrew Barto,"Andrew G. Barto (born c. 1948) is an American computer scientist, currently Professor Emeritus of computer science at University of Massachusetts Amherst. Barto is best known for his foundational contributions to the field of modern computational reinforcement learning.

"
Computer_Scientists,Friedrich L. Bauer,"Friedrich Ludwig ""Fritz"" Bauer (10 June 1924 – 26 March 2015) was a German pioneer of computer science and professor at the Technical University of Munich."
Computer_Scientists,Rudolf Bayer,"Rudolf Bayer (born 3 March 1939) is a German computer scientist. 
He is a professor emeritus of Informatics at the Technical University of Munich where he has been employed since 1972. He is noted for inventing three data sorting structures: the B-tree (with Edward M. McCreight), the UB-tree (with Volker Markl) and the Red–black tree. 
Bayer is a recipient of 2001 ACM SIGMOD Edgar F. Codd Innovations Award.  In 2005 he was elected as a fellow of the Gesellschaft für Informatik."
Computer_Scientists,Gordon Bell,"Chester Gordon Bell (born August 19, 1934) is an American electrical engineer and manager. An early employee of Digital Equipment Corporation (DEC) 1960–1966, Bell designed several of their PDP machines and later became Vice President of Engineering 1972–1983, overseeing the development of the VAX computer systems. Bell's later career includes entrepreneur, investor, founding Assistant Director of NSF's Computing and Information Science and Engineering Directorate 1986–1987, and researcher emeritus at Microsoft Research, 1995–2015.

"
Computer_Scientists,Steven M. Bellovin,"Steven M. Bellovin is a researcher on computer networking and security who has been a professor in the computer science department at Columbia University since 2005. Previously, Bellovin was a fellow at AT&T Labs Research in Florham Park, New Jersey.
In September 2012, Bellovin was appointed chief technologist for the United States Federal Trade Commission, replacing Edward W. Felten, who returned to Princeton University. He served in this position from September 2012 to August 2013.
In February 2016, Bellovin became the first technology scholar for the Privacy and Civil Liberties Oversight Board.

"
Computer_Scientists,Cecilia Berdichevsky,"Cecilia Berdichevsky or Berdichevski (née Tuwjasz) (1925 – 2010) was a pioneering Argentine computer scientist and began her work in 1961 using the first Ferranti Mercury computer in that country.

"
Computer_Scientists,Tim Berners-Lee,"Sir Timothy John Berners-Lee  (born 8 June 1955), also known as TimBL, is an English computer scientist best known as the inventor of the World Wide Web, the HTML markup language, the URL system, and HTTP. He is a professorial research fellow at the University of Oxford and a professor emeritus at the Massachusetts Institute of Technology (MIT).
Berners-Lee proposed an information management system on 12 March 1989 and implemented the first successful communication between a Hypertext Transfer Protocol (HTTP) client and server via the Internet in mid-November.
He devised and implemented the first Web browser and Web server and helped foster the Web's subsequent explosive development. He is the founder and director of the World Wide Web Consortium (W3C), which oversees the continued development of the Web. He co-founded (with Rosemary Leith) the World Wide Web Foundation. In April 2009, he was elected as Foreign Associate of the National Academy of Sciences.
Berners-Lee is a senior researcher and holder of the 3Com founder's chair at the MIT Computer Science and Artificial Intelligence Laboratory (CSAIL). He is a director of the Web Science Research Initiative (WSRI) and a member of the advisory board of the MIT Center for Collective Intelligence. In 2011, he was named as a member of the board of trustees of the Ford Foundation. He is a founder and president of the Open Data Institute and is currently an advisor at social network MeWe. In 2004, Berners-Lee was knighted by Queen Elizabeth II for his pioneering work. He received the 2016 Turing Award ""for inventing the World Wide Web, the first web browser, and the fundamental protocols and algorithms allowing the Web to scale"". He was named in Time magazine's list of the 100 Most Important People of the 20th century and has received a number of other accolades for his invention."
Computer_Scientists,Daniel J. Bernstein,"Daniel Julius Bernstein (sometimes known as djb; born October 29, 1971) is an American mathematician, cryptologist, and computer scientist. He is a visiting professor at CASA at Ruhr University Bochum, as well as a research professor of Computer Science at the University of Illinois at Chicago. Before this, he was a visiting professor in the department of mathematics and computer science at the Eindhoven University of Technology."
Computer_Scientists,Peter Bernus,"Peter Bernus (born 1949) is a Hungarian Australian scientist and Associate Professor of Enterprise Architecture at the School of Information and Communication Technology, Griffith University, Brisbane, Australia.

"
Computer_Scientists,Jeff Bezos,"Jeffrey Preston Bezos ( BAY-zohss; né Jorgensen; born January 12, 1964) is an American businessman, media proprietor and investor. He is the founder, executive chairman, and former president and CEO of Amazon, the world's largest e-commerce and cloud computing company. He is the second wealthiest person in the world, with a net worth of about US$205 billion as of April 5, 2024. He was also the wealthiest from 2017 to 2021, according to both the Bloomberg Billionaires Index and Forbes.
Bezos was born in Albuquerque and raised in Houston and Miami. He graduated from Princeton University in 1986 with degrees in electrical engineering and computer science. He worked on Wall Street in a variety of related fields from 1986 to early 1994. Bezos founded Amazon in mid 1994 on a road trip from New York City to Seattle. The company began as an online bookstore and has since expanded to a variety of other e-commerce products and services, including video and audio streaming, cloud computing, and artificial intelligence. It is the world's largest online sales company, the largest Internet company by revenue, and the largest provider of virtual assistants and cloud infrastructure services through its Amazon Web Services branch.
Bezos founded the aerospace manufacturer and sub-orbital spaceflight services company Blue Origin in 2000. Blue Origin's New Shepard vehicle reached space in 2015 and afterwards successfully landed back on Earth; he flew into space on Blue Origin NS-16 in 2021. He also purchased the major American newspaper The Washington Post in 2013 for $250 million and manages many other investments through his venture capital firm, Bezos Expeditions. In September 2021, Bezos co-founded Altos Labs with Mail.ru founder Yuri Milner.
The first centibillionaire on the Forbes Real Time Billionaires Index and the second ever to have eclipsed the feat since Bill Gates in 1999, Bezos was named the ""richest man in modern history"" after his net worth increased to $150 billion in July 2018. In August 2020, according to Forbes, he had a net worth exceeding $200 billion. On July 5, 2021, Bezos stepped down as the CEO and president of Amazon and took over the role of executive chairman. Amazon Web Services CEO Andy Jassy succeeded Bezos as the CEO and president of Amazon. In October 2023, he was ranked second on the Forbes 400 list of wealthiest Americans, with a net worth of $161 billion."
Computer_Scientists,Abhay Bhushan,"Abhay Bhushan (Hindi pronunciation: [əbʰəj bʰuːʂəɳː]; born 23 November 1944) is an Indian computer scientist. Bhushan has been a major contributor to the development of the Internet TCP/IP architecture, and is the author of the File Transfer Protocol (which he started working on while he was a student at MIT) and the early versions of email standards. He is currently chairman of Asquare Inc., Secretary of Indians for Collective Action and the former President of the IIT-Kanpur Foundation. In 2023, he was inducted into the Internet Hall of Fame.

"
Computer_Scientists,Dines Bjørner,"Professor Dines Bjørner (born 4 October 1937, in Odense) is a Danish computer scientist.
He specializes in research into domain engineering, requirements engineering and formal methods. He worked with Cliff Jones and others on the Vienna Development Method (VDM) at IBM Laboratory Vienna (and elsewhere). Later he was involved with producing the RAISE (Rigorous Approach to Industrial Software Engineering) formal method with tool support.
Bjørner was a professor at the Technical University of Denmark (DTU) from 1965–1969 and 1976–2007, before he retired in March 2007. He was responsible for establishing the United Nations University International Institute for Software Technology (UNU-IIST), Macau, in 1992 and was its first director. His magnum opus on software engineering (three volumes) appeared in 2005/6.
To support VDM, Bjørner co-founded VDM-Europe, which subsequently became Formal Methods Europe, an organization that supports conferences and related activities. In 2003, he instigated the associated ForTIA Formal Techniques Industry Association.
Bjørner became a knight of the Order of the Dannebrog in 1985. He received a Dr.h.c. from the Masaryk University, Brno, Czech Republic in 2004. In 2021, he obtained a Dr. techn. from the Technical University of Denmark, Kongens Lyngby, Denmark. He is a Fellow of the IEEE (2004) and ACM (2005). He has also been a member of the Academia Europaea since 1989.
In 2007, a Symposium was held in Macau in honour of Dines Bjørner and Zhou Chaochen. In 2021, Bjørner was elected to a Formal Methods Europe (FME) Fellowship.
Bjørner is married to Kari Bjørner, with two children and five grandchildren.

"
Computer_Scientists,Gerrit Blaauw,"Gerrit Anne ""Gerry"" Blaauw (July 17, 1924 – March 21, 2018) was a Dutch computer scientist, known as one of the principal designers of the IBM System/360 line of computers, together with Fred Brooks, Gene Amdahl, and others."
Computer_Scientists,Sue Black,"Sue Black may refer to:

Sue Black, Baroness Black of Strome (born 1961), Scottish forensic anthropologist
Sue Black (computer scientist) (born 1962), English computer scientist

"
Computer_Scientists,David Blei,"David Meir Blei is a professor in the Statistics and Computer Science departments at Columbia University. Prior to fall 2014 he was an associate professor in the Department of Computer Science at Princeton University. His work is primarily in machine learning.

"
Computer_Scientists,Dorothy Blum,"Dorothy Toplitzky Blum (February 21, 1924 – October 1980) was an American computer scientist and cryptanalyst. She worked for the National Security Agency and its predecessors from 1944 until her death in 1980.

"
Computer_Scientists,Lenore Blum,"Lenore Carol Blum (née Epstein, born December 18, 1942) is an American computer scientist and mathematician who has made contributions to the theories of real number computation, cryptography, and pseudorandom number generation. She was a distinguished career professor of computer science at Carnegie Mellon University until 2019 and is currently a professor in residence at the University of California, Berkeley. She is also known for her efforts to increase diversity in mathematics and computer science.

"
Computer_Scientists,Manuel Blum,"Manuel Blum (born 26 April 1938) is a Venezuelan born American computer scientist who received the Turing Award in 1995 ""In recognition of his contributions to the foundations of computational complexity theory and its application to cryptography and program checking"".

"
Computer_Scientists,Barry Boehm,"Barry William Boehm (May 16, 1935 – August 20, 2022) was an American software engineer, distinguished professor of computer science, industrial and systems engineering; the TRW Professor of Software Engineering; and founding director of the Center for Systems and Software Engineering at the University of Southern California. He was known for his many contributions to the area of software engineering.
In 1996, Boehm was elected as a member into the National Academy of Engineering for contributions to computer and software architectures and to models of cost, quality, and risk for aerospace systems.

"
Computer_Scientists,Corrado Böhm,"Corrado Böhm (17 January 1923 – 23 October 2017) was an Italian computer scientist and Professor Emeritus at the University of Rome ""La Sapienza"", known especially for his contributions to the theory of structured programming, constructive mathematics, combinatory logic, lambda calculus, and the semantics and implementation of functional programming languages."
Computer_Scientists,Kurt Bollacker,"Kurt Bollacker is an American computer scientist with a research background in the areas of machine learning, digital libraries, semantic networks, and electro-cardiographic modeling.
He received a Ph.D. in Computer Engineering from The University of Texas at Austin. Bollacker spent time as a biomedical research engineer at the Duke University Medical Center where worked on electro-cardiography. He is co-creator of the CiteSeer research tool which was produced while he was a visiting researcher at the NEC Research Institute.
During his tenure as Technical Director of the Internet Archive, Bollacker lead the work to create The Wayback Machine.  While Chief Scientist at Metaweb Technologies he was key contributor to the development of Freebase. After Metaweb, Bollacker worked at Applied Minds and as a consulting Data Scientist.
Bollacker is a dedicated activist who is involved with multiple non-profit organizations. He serves on the Advisory Board of The Common Crawl Foundation  For several years he has pursued research on long term digital archiving as the Digital Research Director at the non-profit Long Now Foundation.

"
Computer_Scientists,Jeff Bonwick,"Jeff Bonwick invented and led development of the ZFS file system, which was used in Oracle Corporation's ZFS storage products as well as startups including Nexenta, Delphix, Joyent, and Datto, Inc.  Bonwick is also the inventor of slab allocation,  which is used in many operating systems including MacOS and Linux, and the LZJB compression algorithm.
His roles included Sun Fellow, Sun Storage CTO, and Oracle vice president."
Computer_Scientists,Grady Booch,"Grady Booch (born February 27, 1955) is an American software engineer, best known for developing the Unified Modeling Language (UML) with Ivar Jacobson and James Rumbaugh. He is recognized internationally for his innovative work in software architecture, software engineering, and collaborative development environments.

"
Computer_Scientists,George Boole,"George Boole Jnr (; 2 November 1815 – 8 December 1864) was a largely self-taught English mathematician, philosopher, and logician, most of whose short career was spent as the first professor of mathematics at Queen's College, Cork in Ireland.  He worked in the fields of differential equations and algebraic logic, and is best known as the author of The Laws of Thought (1854) which contains Boolean algebra. Boolean logic is credited with laying the foundations for the Information Age alongside the work of Claude Shannon.
Boole was the son of a shoemaker. He received a primary school education and learned Latin and modern languages through various means. At 16, he began teaching to support his family. He established his own school at 19 and later ran a boarding school in Lincoln. Boole was an active member of local societies and collaborated with fellow mathematicians.
In 1849, Boole was appointed the first professor of mathematics at Queen's College, Cork (now University College Cork) in Ireland, where he met his future wife, Mary Everest. He continued his involvement in social causes and maintained connections with Lincoln. In 1864, Boole died due to fever-induced pleural effusion after developing pneumonia.
Boole published around 50 articles and several separate publications in his lifetime. Some of his key works include a paper on early invariant theory and ""The Mathematical Analysis of Logic,"" which introduced symbolic logic. Boole also wrote two systematic treatises: ""Treatise on Differential Equations"" and ""Treatise on the Calculus of Finite Differences."" He contributed to the theory of linear differential equations and the study of the sum of residues of a rational function. In 1847, Boole developed Boolean algebra, a fundamental concept in binary logic, which laid the groundwork for the algebra of logic tradition and forms the foundation of digital circuit design and modern computer science. Boole also attempted to discover a general method in probabilities, focusing on determining the consequent probability of events logically connected to given probabilities. His work was expanded upon by various scholars, such as Charles Sanders Peirce and William Stanley Jevons. Boole's ideas later gained practical applications when Claude Shannon and Victor Shestakov employed Boolean algebra to optimize the design of electromechanical relay systems, leading to the development of modern electronic digital computers. University College Cork celebrated the 200th anniversary of Boole's birth in 2015, highlighting his significant impact on the digital age.
Boole's contributions to mathematics earned him various honors, including the Royal Society's first gold prize for mathematics, the Keith Medal, and honorary degrees from the Universities of Dublin and Oxford."
Computer_Scientists,Andrew Booth,"Andrew Booth may refer to:

Andy Booth (born 1973), English retired footballer
Andy Booth (racing driver) (born 1974), New Zealand racing driver
Andy Booth (rugby union) (born 1967), Welsh rugby union player
Andrew Donald Booth (1918–2009), British physicist and computer engineer
Andrew Booth (soccer) (born 1997), American-Jamaican soccer player
Andrew Booth Jr. (born 2000), American football player
Andy Booth, guitarist with The Cassandra Complex
Andrew Booth, a character in the television show Monarch of the Glen"
Computer_Scientists,Kathleen Booth,"Kathleen Hylda Valerie Booth (née Britten, 9 July 1922 – 29 September 2022) was a British computer scientist and mathematician who wrote the first assembly language and designed the assembler and autocode for the first computer systems at Birkbeck College, University of London. She helped design three different machines including the ARC (Automatic Relay Calculator), SEC (Simple Electronic Computer), and APE(X)C.

"
Computer_Scientists,Anita Borg,"Anita Borg (January 17, 1949 – April 6, 2003) was an American computer scientist celebrated  for advocating for women’s representation and professional advancement in technology. She founded the Institute for Women and Technology and the Grace Hopper Celebration of Women in Computing.

"
Computer_Scientists,Bert Bos,"Gijsbert (Bert) Bos (born 1963) is a Dutch computer scientist known for the development of Argo, a web browser he developed as test application for his style sheet proposal.

"
Computer_Scientists,Mikhail Botvinnik,"Mikhail Moiseyevich Botvinnik (August 17 [O.S. August 4] 1911 – May 5, 1995) was a Soviet and Russian chess grandmaster who held five world titles in three different reigns. The sixth World Chess Champion, he also worked as an electrical engineer and computer scientist and was a pioneer in computer chess. He also had a mathematics degree (honorary).
Botvinnik was the first world-class player to develop within the Soviet Union. He also played a major role in the organization of chess, making a significant contribution to the design of the World Chess Championship system after World War II and becoming a leading member of the coaching system that enabled the Soviet Union to dominate top-class chess during that time. His pupils include World Champions Anatoly Karpov, Garry Kasparov and Vladimir Kramnik. He is often described as the patriarch of the Soviet chess school and is revered for his analytical approach to chess."
Computer_Scientists,Jonathan Bowen,"Jonathan P. Bowen FBCS FRSA (born 1956) is a British computer scientist and an Emeritus Professor at London South Bank University, where he headed the Centre for Applied Formal Methods. Prof. Bowen is also the Chairman of Museophile Limited and has been a Professor of Computer Science at Birmingham City University, Visiting Professor at the Pratt Institute (New York City), University of Westminster and King's College London, and a visiting academic at University College London."
